local_path,file_size,sha256,provenance_status
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.entrez.gmt,2586299,28cff4c4075b46aea23903c803895075f32e9a125b647e12ccd3caa6339615d4,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c3.tft.v2026.1.Hs.symbols.gmt,2839232,426b3c4f863d14bb6c80d5d00fb740d407c5d263526af0757fb5d82b10ae09c6,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.entrez.gmt,60890,f1d657f2f8c692504bb05dcbe3c9137e606f2962310b41b0e4ac40a0bec81e8f,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.3ca.v2026.1.Hs.symbols.gmt,66346,718fc509b9891f1db00e624c571d55d593a54a1a0d9cb9d48848e3caa34e7b28,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.entrez.gmt,603674,7c83ec4070c76f68e39cc591775c6f43ace59faeb323c01ed4186e0aa86db70b,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.all.v2026.1.Hs.symbols.gmt,683609,1c3507e8e99a8b857b64f71702c6bf00a45379634352b011af09c14005ca4e58,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.entrez.gmt,257222,7366cce8834f7868851a525c79db95556640dc7deff077e80d2c0de47ceb727e,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cgn.v2026.1.Hs.symbols.gmt,291149,54ed7495cd5e93ace7aa33c94cab2b66e421f17d6628aea684787c9fe7a82cb6,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.entrez.gmt,285562,8ef47bb659a064decd62a806cc61d79db208b84051262ae9f625c04c790e2be9,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c4.cm.v2026.1.Hs.symbols.gmt,326114,02166b58ca63c6428734d165c8d49b6ad9ab05826d6e15bb877a823356928029,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.entrez.gmt,9666900,887d7889a4b2ec81613b99bd2320c47e46715caf95eee1b02bcf399c05e27981,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.all.v2026.1.Hs.symbols.gmt,10498916,289f15434de8e69e07a54e8c2cfea3964330d5bf78d2a95c0be9d2f3af837fd7,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.entrez.gmt,4503469,aa115797c880569adc5bb4ef3a572cdb66fd01ec79ed5155c9a61f447feb8eb5,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.bp.v2026.1.Hs.symbols.gmt,4872550,9be09dd06d6652566eb52eed530d62e6dfecc4365c1e81afd6f0b7f2e86dd4f9,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.entrez.gmt,708566,ee3580f42ff17673dc36aa1d6fbe87b68a07e2fa15e4a9456153fd6b4d8ec370,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.cc.v2026.1.Hs.symbols.gmt,778106,1ee846c446a87c1b6cc2b097dc415bed1c2f6b539312d2611f946038c5f7e9f8,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.entrez.gmt,885282,424b4d07993caff42c1d214fdef997c2e31d37d897b56b709eb657785cfe179e,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.mf.v2026.1.Hs.symbols.gmt,957205,72da03f5438f1005566ecd5c85bf32e81f343910241948da603d2fafdf47f555,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.entrez.gmt,6097317,5f59c98567830c545237a6f5d753333a8af77c90c31d79e4da2aa088e2159ef0,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.go.v2026.1.Hs.symbols.gmt,6607861,02d12dd0d5966bae788bdfaafd53edb601c7d8078678c0ad8489b9047d077e35,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.entrez.gmt,3569583,5d818013fa6cf15531983b6e019fdd11345fe97041e193097ca20a5f1f1b6ee4,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c5.hpo.v2026.1.Hs.symbols.gmt,3891055,658cb6c1ba5b3937f77149fa315e45a66c1ca86e0c232b9913628abc1cddac4d,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.entrez.gmt,183080,f1b12bc09e9aef90a8bd4f8e31abe6f14faee6eb72c6dfc6ba05f5e5ca734166,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c6.all.v2026.1.Hs.symbols.gmt,205653,d127b735a03a85fdf90c1ab91d49d3cab2c4c507454f769b85e2df5ce3bb3561,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.entrez.gmt,6361280,56733b6d57f8101ffb1025182be36ce37bf3ac6b7604414362850d8e3d39f95d,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.all.v2026.1.Hs.symbols.gmt,7013985,328247318897265b0446b503a41be3160a60c2b805e47fbfd12d1e55a6e1da6c,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.entrez.gmt,6041117,a6c7addc8ab636fe95e7bbc9e402338b3a13ddcf4a6430eb27b388e0270e05eb,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.immunesigdb.v2026.1.Hs.symbols.gmt,6663803,facfeff5feca6bcef83abf7bde88043096c441b718e74c862b6248404cf97f5d,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.entrez.gmt,320163,0b336a6eb6cf37507527505c9501ca95d8a584c3bd8a726ee84e6c6561a7cc4f,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c7.vax.v2026.1.Hs.symbols.gmt,350182,1682a751989d9ca65dac747ae5b53d70dc3c22093594f8fa9ddf9754e7773b60,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.entrez.gmt,1023345,7b472668dd39e322c9acb9569900a687f765673a1150dd2ed5b2e8e63604fd1b,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c8.all.v2026.1.Hs.symbols.gmt,1127394,715a1af9f0d36e1dfd631e9daa204157e741e2a07dce90abb18f2f0aa98f8d04,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.entrez.gmt,39430,5303197a0432e01b82a8032ef2f6afc5f9ad3147a426c8a90d9dd67160d89892,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/c9.all.v2026.1.Hs.symbols.gmt,42745,cc0515b8d5bb6509ccdab629923c63d455e8b1ed5d19d4e625992a9d427a62f6,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.entrez.gmt,43213,7b3c4de012b2a3aa8f90e5452c21fc8c116a31c30dd98ec00253816152ac9072,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/h.all.v2026.1.Hs.symbols.gmt,48686,eecaf6dad908334ae885406ec72bdc0646d8917588ed7c219fac92fc5363f596,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.entrez.gmt,27612839,0d5426d7a753691ecbdf17f1a9a5b13c95e56e02d66eec6ae2a34ceec5543fad,unverified
data/raw/pathway/msigdb_v2026.1.Hs_files_to_download_locally/msigdb_v2026.1.Hs_GMTs/msigdb.v2026.1.Hs.symbols.gmt,30255149,fa938f38c8f41bafa31e9c479c997a4cdaf69621e89446f149a1d9442a80dead,unverified
data/raw/protein_protein_interaction/9606.protein.aliases.v12.0.txt,199702624,510631e358af51784446f19eb482d112d29bc1e233d920b03125155ab765d2de,unverified
data/raw/protein_protein_interaction/9606.protein.links.v12.0.txt,630908617,b83b0304f72455c82a05294713e4e2c6ad38338281b07f433da14d69943c6483,unverified
data/raw/protein_sequence/uniprot_sprot.dat,4211306207,da173fc18779bb5009f3b35a7dd20eb04f84d04218a08b508cdd28b7a6cfcbbf,unverified
